Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
64253,B000HDJZMO,AQQVDHF275MVR,"Sarah M. Jennings ""sarahmj""",0,1,2,1273795200,not my taste,"I bought this so that I could get food in my dorm room that isn't ramen, and I had had good experiences with this brand. I couldn't even finish two of these because it was so disgusting that I couldn't stomach it. I had to give the rest to one of my friends so that it wouldn't go to waste. He didn't really like it either, but he ate it so that he wouldn't waste it. I wouldn't even consider buying this again.",negative
258587,B004LY5R72,AZDFWY1YPXYZ6,Steve Love,0,2,2,1315958400,Weird flavor that I just can't get past,"Found this at the grocery store yesterday for $2 a box, so I thought I'd give it a try. I made my first package a few minutes ago. It smelled great while I let it cool, just like a good chai should. But then the aroma changed to something I couldn't quite place, and unfortunately, this oatmeal had a taste to match. I found it very unappetizing, but taste is subjective, so maybe you'll like it.",negative
362122,B006N3HZ6K,A1VARWNAX1WLGW,"Featherman ""Featherman""",1,6,1,1287619200,Jet Fuel Keurig Coffe,"Quality of product is excellent, cost is excellent and delivery is superb.  Very satisfied.",negative
531051,B001D0IZBW,A39235OQNBULNS,Laurie G.,1,1,5,1239321600,Awesome decaf!!!,"This is a great decaf, even for non-decaf drinkers.  It's bold and flavorful, and makes wonderful iced coffee.  It's my favorite!",positive
491826,B004MFH73W,AWHQMS92OP5ZS,Lisa,0,0,5,1340582400,Awesome,"Was browsing around as what to purchase for my 7month old kid in terms of snacks, and my friend recommended these puffs. I was hesistant since my kid doesn't have teeth yet, but she loves them. They chew with their gums and she doesn't choke on it. You just have to monitor them at all times.",positive
222400,B004E4CCSQ,A1RFZGWX46N8H7,"FlamingoNut ""Tracey""",0,1,1,1331510400,Undrinkable,"I recently tried Snapple Peach Tea and became hooked, never been a fan of peach in the first place.  I jumped at the chance for the opportunity to try this flavor of Mio.  Needless to say, it was a huge disappointment, as most Mio's have been to me (I LOVE the Fruit Punch).  It's all peach, I don't taste any tea.  Maybe it's meant to be squeezed into plain tea?  But I have reservations about wasting a good cup of iced tea by adding this enhancer...",negative
526348,B000J4IDOC,A1JBDC24S4G7W,khayankh,0,0,2,1214265600,Overly sweet,"I generally like Gloria Jean's flavored coffee, but I'm not too thrilled with their Butter Toffee - it tastes too syrupy and sweet for me.",negative
460527,B003FDG468,AYH68IX2W4D3,Ralph Castanza,1,1,5,1293148800,to die for,These are the best little cookies . I love them too much (calories) you can't eat the recommended serving. You have to eat the whole bag.,positive
29542,B000PDY3P0,A3GLT311Y1VXL9,Laurie Curlander,0,0,5,1254096000,The best!,"This is the best popcorn, and so easy to make.  I love that it all comes in one packet and is perfectly seasoned, (I prefer my popcorn a little salty)!  This will be my third purchase and will continue to buy it as long as my popcorn maker survives!",positive
240585,B004JQTD3G,A1X9JZTOW8CPB0,Lloyd Ravlin III,0,0,2,1340582400,Tolerable Coffee albeit Smells like Hell,"This dry coffee ground stenches of turpentine and vodka, the bag itself smelling of dogfood before it's opened.  The bag sent to me might just be aromatically individuated, but if so it's a stinky individual.  Once brewed, the coffee functions as coffee does and seems low acid for its effect on my stomach.  The pleasant effect of the low acidity might be worth the initial stench; no belly cramps nor aches occur after drinking it.  The horse flies and God Himself stay away from the grounds though, on the basis of its infernal reek.<br /><br />If you don't care how pernicious a stench the coffee grounds have before the coffee's made, this is a fine product indeed -- and it's low acid content, so it is easier on your belly.",negative
216165,B001BORBM4,A36PPDWYJKK8SG,The Next Opinion,18,19,5,1161302400,Good stuff and cheaper than vet bills,"I have three dogs, a minpin, a lab, and an aussie pup. My min-pin got sick recently. It was pancreatitis and kidney problems. His liver was a mess too. After he got out of the vet hospital (800 bucks later) they wanted him to eat a prescription food that they sold. He hated it. Would NOT eat it.<br /><br />I got the Wellness through a reccomendation and it has been a life-saver. My minpin is healthy now. His liver is fine, as are his kidneys and pancreas. He looks years younger with his shiny coat. My lab and my pup are looking fabulous as well.<br /><br />Whats ironic is that I WAS feeding a supermarket wet food and it was costing me 90 bucks a month to feed these guys. Now, it's cheaper, they are healthier and they LOVE it. I have never seen dogs freak over dry food like they do over this.<br /><br />If you can afford it, I highly recommend this product. It saves you money in the long run and makes your pets happy and healthy.",positive
405261,B005K4Q4LK,A2KCCTHFMLJZFG,mhp1776,1,1,5,1325116800,I'm addicted!!!,I love these cappuccino's.  I'm addicted to them and have one every morning with my Tully's dark roast coffee.  Delicious.,positive
259048,B007OXJK1Q,A3N0SRT333RYFA,David J Wendel,0,0,5,1316649600,Daybreak K-Cup,"I always purchase this product at the store but since I have Amazon Prime why waist time, energy and money going to the local grocery store when I can get a 3 pack delivered to my house for free. It was packed beautifully and the coffee is good.",positive
478266,B003DA54KU,A2KC6JMX2PRW7F,"Kit Arndt ""Bobbos""",10,10,1,1293840000,Splinters anyone?,"I have a couple of dogs, one of which, loves to chew on bones. I gave it to my dog as a Christmas treat and it went to town. But later I found little splinters on the floor. It did not register to me at first since it had lost the meat flavoring color and it was pure white. Still being oblivious at the time, I tried to give the same dog another one, seeing how he loved the first one, and he just walked the other way. Then after my dog threw up, the bone splinter riddle was solved.<br />Later, my daughter, who works at a dog adoption organization, told me that I should have never given my dog pork bones... at least not the dried out variety. Perhaps this won't be a problem for your dog but my dog can really chew thru bone... so maybe that was it. In any case, lesson learned for me with my dogs. And perhaps a heads up for you and your dog if you have any concerns.",negative
439666,B000DZH1CM,A2BNC5JA5B9470,Jennifer,0,1,1,1282780800,Gross,"I have been gluten free for about six months now and have yet to find an edible prepackaged cookie. These were just as bad as all the rest. I remember as a little kid eating a dog biscuit on a dare, add some chocolate chips and that is exactly what they taste like.",negative
460801,B000YKBMSA,A3ELND5GSDBQ60,KG042907,2,2,5,1311120000,Great food for small mouths,"Although I'm not a huge fan of the ingredients, I do use and love Babycat 34 for the small, soft pieces, and the high fat content.  It's great for young babies needing to put on weight and nursing moms for an extra boost.  I've never had an animal turn it down.",positive
30923,B007M83302,A2Y6KBLUNU7171,"G. Williams ""eba89122""",0,0,5,1317254400,This stuff should be illegal!,"Forget heroin...  Forget cocaine...  Forget meth...  NOTHING is more addictive than these ""chips"".  Heed these words: these ""chips"" will cause the downfall all modern civilization.<br /><br />In all seriousness, these things are very tasty, and nowhere near as bad for you as an old fashion potato chip.<br /><br />My wife picked up a small bag in an airport vending machine while on a trip.  She saved a few ""chips"" for me to try when she got home.  I was so impressed with the taste, and the nutrition label, that I immediately thought of my dad.  He loves a good snack item (don't we all?), but with a recent diabetes diagnosis, and the ever increasing challenge to lose a few pounds, his ""snacking"" options have been getting pretty sparse.<br /><br />So I shoot him a text message, and include a picture of the nutrition label from the back of the bag.  Seconds later I get a text message back:  ""Are you kidding?  We're the reason Pop-Chips stock doubled last quarter!  Put all your stock into BBQ Pop-Chips. They will replace crystal meth soon!""<br /><br />Now, I haven't tried the other flavors yet.  If you look through the feedback on the other flavors, not all of them appear to be smash hits.  But you can't go wrong with Original.  Definitely give these things a try.  You won't be disappointed.",positive
416619,B002DGNP10,A1AFL7S40MKT2Z,rose,0,0,1,1294963200,product was past due date,This product was out of date and was not usable it was hard as brick i should have return it. Was very unhappy with the people who sold this product I dont know about the product because I didnt get to use it.,negative
